ds,country,store,product,y,unique_id
2020-05-04,Spain,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,60.40554775280899,Spain_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-04,Spain,Kaggle Learn,Using LLMs to Write Better,71.92582417582418,Spain_Kaggle Learn_Using LLMs to Write Better
2020-05-04,Spain,Kaggle Store,Using LLMs to Improve Your Coding,110.34240604416892,Spain_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-04,Spain,Kaggle Store,Using LLMs to Train More LLMs,109.96648882960987,Spain_Kaggle Store_Using LLMs to Train More LLMs
2020-05-04,Spain,Kaggle Store,Using LLMs to Win Friends and Influence People,18.84026258205689,Spain_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-04,Spain,Kaggle Store,Using LLMs to Win More Kaggle Competitions,95.2860422405877,Spain_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-04,Spain,Kaggle Store,Using LLMs to Write Better,106.4288,Spain_Kaggle Store_Using LLMs to Write Better
2020-05-04,Spain,Kagglazon,Using LLMs to Improve Your Coding,384.4089339663358,Spain_Kagglazon_Using LLMs to Improve Your Coding
2020-05-04,Spain,Kagglazon,Using LLMs to Train More LLMs,422.05983285917506,Spain_Kagglazon_Using LLMs to Train More LLMs
2020-05-04,Spain,Kagglazon,Using LLMs to Win Friends and Influence People,72.62652705061082,Spain_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-04,Spain,Kagglazon,Using LLMs to Win More Kaggle Competitions,357.47065054835497,Spain_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-04,Spain,Kagglazon,Using LLMs to Write Better,401.21639326800175,Spain_Kagglazon_Using LLMs to Write Better
2020-05-05,Argentina,Kaggle Learn,Using LLMs to Improve Your Coding,28.67734225621415,Argentina_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-05,Argentina,Kaggle Learn,Using LLMs to Train More LLMs,31.859474522292995,Argentina_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-05,Argentina,Kaggle Learn,Using LLMs to Win Friends and Influence People,4.874999999999999,Argentina_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-05,Argentina,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,23.93905191873589,Argentina_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-05,Argentina,Kaggle Learn,Using LLMs to Write Better,26.854932301740813,Argentina_Kaggle Learn_Using LLMs to Write Better
2020-05-05,Argentina,Kaggle Store,Using LLMs to Improve Your Coding,40.607940446650126,Argentina_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-05,Argentina,Kaggle Store,Using LLMs to Train More LLMs,49.067218200620474,Argentina_Kaggle Store_Using LLMs to Train More LLMs
2020-05-05,Argentina,Kaggle Store,Using LLMs to Win Friends and Influence People,8.202554744525548,Argentina_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-05,Argentina,Kaggle Store,Using LLMs to Win More Kaggle Competitions,38.78757225433526,Argentina_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-05,Argentina,Kaggle Store,Using LLMs to Write Better,42.979669631512074,Argentina_Kaggle Store_Using LLMs to Write Better
2020-05-05,Argentina,Kagglazon,Using LLMs to Improve Your Coding,162.685799601858,Argentina_Kagglazon_Using LLMs to Improve Your Coding
2020-05-05,Argentina,Kagglazon,Using LLMs to Train More LLMs,165.8711570709894,Argentina_Kagglazon_Using LLMs to Train More LLMs
2020-05-05,Argentina,Kagglazon,Using LLMs to Win Friends and Influence People,25.42007434944238,Argentina_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-05,Argentina,Kagglazon,Using LLMs to Win More Kaggle Competitions,135.14654161781945,Argentina_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-05,Argentina,Kagglazon,Using LLMs to Write Better,164.23767724510466,Argentina_Kagglazon_Using LLMs to Write Better
2020-05-05,Canada,Kaggle Learn,Using LLMs to Improve Your Coding,110.65447932618683,Canada_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-05,Canada,Kaggle Learn,Using LLMs to Train More LLMs,111.23915470494418,Canada_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-05,Canada,Kaggle Learn,Using LLMs to Win Friends and Influence People,17.389473684210525,Canada_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-05,Canada,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,100.73348017621146,Canada_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-05,Canada,Kaggle Learn,Using LLMs to Write Better,121.13097551496307,Canada_Kaggle Learn_Using LLMs to Write Better
2020-05-05,Canada,Kaggle Store,Using LLMs to Improve Your Coding,161.6400883218842,Canada_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-05,Canada,Kaggle Store,Using LLMs to Train More LLMs,174.0971649484536,Canada_Kaggle Store_Using LLMs to Train More LLMs
2020-05-05,Canada,Kaggle Store,Using LLMs to Win Friends and Influence People,27.635245901639344,Canada_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-05,Canada,Kaggle Store,Using LLMs to Win More Kaggle Competitions,149.39471403812826,Canada_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-05,Canada,Kaggle Store,Using LLMs to Write Better,161.98956262425446,Canada_Kaggle Store_Using LLMs to Write Better
2020-05-05,Canada,Kagglazon,Using LLMs to Improve Your Coding,606.8502001334223,Canada_Kagglazon_Using LLMs to Improve Your Coding
2020-05-05,Canada,Kagglazon,Using LLMs to Train More LLMs,693.8730883359964,Canada_Kagglazon_Using LLMs to Train More LLMs
2020-05-05,Canada,Kagglazon,Using LLMs to Win Friends and Influence People,109.02741585233441,Canada_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-05,Canada,Kagglazon,Using LLMs to Win More Kaggle Competitions,504.67047659706594,Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-05,Canada,Kagglazon,Using LLMs to Write Better,624.4675779408794,Canada_Kagglazon_Using LLMs to Write Better
2020-05-05,Estonia,Kaggle Learn,Using LLMs to Improve Your Coding,55.96770904146838,Estonia_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-05,Estonia,Kaggle Learn,Using LLMs to Train More LLMs,57.52592592592593,Estonia_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-05,Estonia,Kaggle Learn,Using LLMs to Win Friends and Influence People,9.24705882352941,Estonia_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-05,Estonia,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,46.63429256594725,Estonia_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-05,Estonia,Kaggle Learn,Using LLMs to Write Better,60.07848232848233,Estonia_Kaggle Learn_Using LLMs to Write Better
2020-05-05,Estonia,Kaggle Store,Using LLMs to Improve Your Coding,93.31061288868861,Estonia_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-05,Estonia,Kaggle Store,Using LLMs to Train More LLMs,108.01201923076924,Estonia_Kaggle Store_Using LLMs to Train More LLMs
2020-05-05,Estonia,Kaggle Store,Using LLMs to Win Friends and Influence People,14.972921914357682,Estonia_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-05,Estonia,Kaggle Store,Using LLMs to Win More Kaggle Competitions,83.38824884792628,Estonia_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-05,Estonia,Kaggle Store,Using LLMs to Write Better,93.76732101616628,Estonia_Kaggle Store_Using LLMs to Write Better
2020-05-05,Estonia,Kagglazon,Using LLMs to Improve Your Coding,331.6450681099489,Estonia_Kagglazon_Using LLMs to Improve Your Coding
2020-05-05,Estonia,Kagglazon,Using LLMs to Train More LLMs,363.61032670308157,Estonia_Kagglazon_Using LLMs to Train More LLMs
2020-05-05,Estonia,Kagglazon,Using LLMs to Win Friends and Influence People,58.13413014608234,Estonia_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-05,Estonia,Kagglazon,Using LLMs to Win More Kaggle Competitions,273.9331407787762,Estonia_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-05,Estonia,Kagglazon,Using LLMs to Write Better,328.9513888888889,Estonia_Kagglazon_Using LLMs to Write Better
2020-05-05,Japan,Kaggle Learn,Using LLMs to Improve Your Coding,94.40950570342204,Japan_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-05,Japan,Kaggle Learn,Using LLMs to Train More LLMs,114.69998389175258,Japan_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-05,Japan,Kaggle Learn,Using LLMs to Win Friends and Influence People,19.125,Japan_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-05,Japan,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,79.60368611488013,Japan_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-05,Japan,Kaggle Learn,Using LLMs to Write Better,104.58837031369549,Japan_Kaggle Learn_Using LLMs to Write Better
2020-05-05,Japan,Kaggle Store,Using LLMs to Improve Your Coding,143.81865413161805,Japan_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-05,Japan,Kaggle Store,Using LLMs to Train More LLMs,178.3163794893087,Japan_Kaggle Store_Using LLMs to Train More LLMs
2020-05-05,Japan,Kaggle Store,Using LLMs to Win Friends and Influence People,27.623595505617974,Japan_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-05,Japan,Kaggle Store,Using LLMs to Win More Kaggle Competitions,131.62453584690087,Japan_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-05,Japan,Kaggle Store,Using LLMs to Write Better,167.39372163388805,Japan_Kaggle Store_Using LLMs to Write Better
2020-05-05,Japan,Kagglazon,Using LLMs to Improve Your Coding,583.2268258426967,Japan_Kagglazon_Using LLMs to Improve Your Coding
2020-05-05,Japan,Kagglazon,Using LLMs to Train More LLMs,603.1874046017299,Japan_Kagglazon_Using LLMs to Train More LLMs
2020-05-05,Japan,Kagglazon,Using LLMs to Win Friends and Influence People,103.52818181818184,Japan_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-05,Japan,Kagglazon,Using LLMs to Win More Kaggle Competitions,500.5517435320584,Japan_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-05,Japan,Kagglazon,Using LLMs to Write Better,596.580237639989,Japan_Kagglazon_Using LLMs to Write Better
2020-05-05,Spain,Kaggle Learn,Using LLMs to Improve Your Coding,72.97742525930445,Spain_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-05,Spain,Kaggle Learn,Using LLMs to Train More LLMs,77.80402010050251,Spain_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-05,Spain,Kaggle Learn,Using LLMs to Win Friends and Influence People,11.15909090909091,Spain_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-05,Spain,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,59.063202247191015,Spain_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-05,Spain,Kaggle Learn,Using LLMs to Write Better,67.92994505494505,Spain_Kaggle Learn_Using LLMs to Write Better
2020-05-05,Spain,Kaggle Store,Using LLMs to Improve Your Coding,110.34240604416892,Spain_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-05,Spain,Kaggle Store,Using LLMs to Train More LLMs,128.50016672224075,Spain_Kaggle Store_Using LLMs to Train More LLMs
2020-05-05,Spain,Kaggle Store,Using LLMs to Win Friends and Influence People,20.09628008752735,Spain_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-05,Spain,Kaggle Store,Using LLMs to Win More Kaggle Competitions,95.2860422405877,Spain_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-05,Spain,Kaggle Store,Using LLMs to Write Better,109.1232,Spain_Kaggle Store_Using LLMs to Write Better
2020-05-05,Spain,Kagglazon,Using LLMs to Improve Your Coding,412.63476478204575,Spain_Kagglazon_Using LLMs to Improve Your Coding
2020-05-05,Spain,Kagglazon,Using LLMs to Train More LLMs,447.52896070412527,Spain_Kagglazon_Using LLMs to Train More LLMs
2020-05-05,Spain,Kagglazon,Using LLMs to Win Friends and Influence People,66.36561954624781,Spain_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-05,Spain,Kagglazon,Using LLMs to Win More Kaggle Competitions,326.5615341475574,Spain_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-05,Spain,Kagglazon,Using LLMs to Write Better,435.7582019599489,Spain_Kagglazon_Using LLMs to Write Better
2020-05-06,Argentina,Kaggle Learn,Using LLMs to Improve Your Coding,28.67734225621415,Argentina_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-06,Argentina,Kaggle Learn,Using LLMs to Train More LLMs,31.859474522292995,Argentina_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-06,Argentina,Kaggle Learn,Using LLMs to Win Friends and Influence People,4.874999999999999,Argentina_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-06,Argentina,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,25.648984198645593,Argentina_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-06,Argentina,Kaggle Learn,Using LLMs to Write Better,28.533365570599614,Argentina_Kaggle Learn_Using LLMs to Write Better
2020-05-06,Argentina,Kaggle Store,Using LLMs to Improve Your Coding,49.06792803970224,Argentina_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-06,Argentina,Kaggle Store,Using LLMs to Train More LLMs,49.067218200620474,Argentina_Kaggle Store_Using LLMs to Train More LLMs
2020-05-06,Argentina,Kaggle Store,Using LLMs to Win Friends and Influence People,6.562043795620439,Argentina_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-06,Argentina,Kaggle Store,Using LLMs to Win More Kaggle Competitions,37.101156069364166,Argentina_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-06,Argentina,Kaggle Store,Using LLMs to Write Better,44.69885641677256,Argentina_Kaggle Store_Using LLMs to Write Better
2020-05-06,Argentina,Kagglazon,Using LLMs to Improve Your Coding,155.9771068347711,Argentina_Kagglazon_Using LLMs to Improve Your Coding
2020-05-06,Argentina,Kagglazon,Using LLMs to Train More LLMs,170.4786892118502,Argentina_Kagglazon_Using LLMs to Train More LLMs
2020-05-06,Argentina,Kagglazon,Using LLMs to Win Friends and Influence People,25.42007434944238,Argentina_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-06,Argentina,Kagglazon,Using LLMs to Win More Kaggle Competitions,135.14654161781945,Argentina_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-06,Argentina,Kagglazon,Using LLMs to Write Better,165.91357191087104,Argentina_Kagglazon_Using LLMs to Write Better
2020-05-06,Canada,Kaggle Learn,Using LLMs to Improve Your Coding,101.208365237366,Canada_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-06,Canada,Kaggle Learn,Using LLMs to Train More LLMs,117.3511961722488,Canada_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-06,Canada,Kaggle Learn,Using LLMs to Win Friends and Influence People,17.389473684210525,Canada_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-06,Canada,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,92.7808370044053,Canada_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-06,Canada,Kaggle Learn,Using LLMs to Write Better,113.05557714729886,Canada_Kaggle Learn_Using LLMs to Write Better
2020-05-06,Canada,Kaggle Store,Using LLMs to Improve Your Coding,157.6324828263003,Canada_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-06,Canada,Kaggle Store,Using LLMs to Train More LLMs,170.49515463917527,Canada_Kaggle Store_Using LLMs to Train More LLMs
2020-05-06,Canada,Kaggle Store,Using LLMs to Win Friends and Influence People,27.635245901639344,Canada_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-06,Canada,Kaggle Store,Using LLMs to Win More Kaggle Competitions,148.04881571346044,Canada_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-06,Canada,Kaggle Store,Using LLMs to Write Better,160.66177932405566,Canada_Kaggle Store_Using LLMs to Write Better
2020-05-06,Canada,Kagglazon,Using LLMs to Improve Your Coding,610.8602234823215,Canada_Kagglazon_Using LLMs to Improve Your Coding
2020-05-06,Canada,Kagglazon,Using LLMs to Train More LLMs,696.3423875827436,Canada_Kagglazon_Using LLMs to Train More LLMs
2020-05-06,Canada,Kagglazon,Using LLMs to Win Friends and Influence People,109.02741585233441,Canada_Kagglazon_Using LLMs to Win Friends and Influence People
2020-05-06,Canada,Kagglazon,Using LLMs to Win More Kaggle Competitions,523.2147985717613,Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions
2020-05-06,Canada,Kagglazon,Using LLMs to Write Better,585.4383543195745,Canada_Kagglazon_Using LLMs to Write Better
2020-05-06,Estonia,Kaggle Learn,Using LLMs to Improve Your Coding,58.40108769544527,Estonia_Kaggle Learn_Using LLMs to Improve Your Coding
2020-05-06,Estonia,Kaggle Learn,Using LLMs to Train More LLMs,61.95099715099716,Estonia_Kaggle Learn_Using LLMs to Train More LLMs
2020-05-06,Estonia,Kaggle Learn,Using LLMs to Win Friends and Influence People,9.24705882352941,Estonia_Kaggle Learn_Using LLMs to Win Friends and Influence People
2020-05-06,Estonia,Kaggle Learn,Using LLMs to Win More Kaggle Competitions,49.08872901678657,Estonia_Kaggle Learn_Using LLMs to Win More Kaggle Competitions
2020-05-06,Estonia,Kaggle Learn,Using LLMs to Write Better,55.17411642411642,Estonia_Kaggle Learn_Using LLMs to Write Better
2020-05-06,Estonia,Kaggle Store,Using LLMs to Improve Your Coding,93.31061288868861,Estonia_Kaggle Store_Using LLMs to Improve Your Coding
2020-05-06,Estonia,Kaggle Store,Using LLMs to Train More LLMs,102.50120192307693,Estonia_Kaggle Store_Using LLMs to Train More LLMs
2020-05-06,Estonia,Kaggle Store,Using LLMs to Win Friends and Influence People,14.972921914357682,Estonia_Kaggle Store_Using LLMs to Win Friends and Influence People
2020-05-06,Estonia,Kaggle Store,Using LLMs to Win More Kaggle Competitions,83.38824884792628,Estonia_Kaggle Store_Using LLMs to Win More Kaggle Competitions
2020-05-06,Estonia,Kaggle Store,Using LLMs to Write Better,91.26685912240184,Estonia_Kaggle Store_Using LLMs to Write Better
